,business_id,name,rating,zip_code,review_count,price
19,uEjX8iic3W16rU3bRkCjyg,"Sal, Kris, & Charlie's Deli",4.5,11105,1026,$
0,xcfVHVZN7wPAFIUzMnV3Wg,Martha’s Country Bakery,4.0,11375,1827,$$
1,NVp1S29NLR573Lc4ZvICKw,Forest Hills Station House,4.0,11375,1058,$$
2,gEEqoeSekTOjRVmyY4fplA,Cabana,4.0,11375,934,$$
3,gSkAfUFw_iM2CX2FqC6TwA,Sushi Time,4.5,11375,488,$$
4,6oQ8eDd5PCf5Jr17RflH_g,Banter Irish Bar and Kitchen,4.0,11375,680,$$
5,00jHmlu0elBhzBsw7Y5pww,Jack & Nellie's,4.0,11375,659,$$
6,qhvFdRNypRCdSg_inFe-2A,Nick’s Pizza,4.0,11375,789,$$
7,j4dGkqL-OK9YH8Sl2eOWEg,5 Burro Cafe,3.5,11375,1334,$$
8,410wAsjVvvob2epLArtJtw,Bareburger,4.0,11375,772,$$
9,JT-0_-OqmBLYzEvRhU-__w,Nicks Bistro,4.5,11375,490,$$
10,43y93456fzLVTF7LdlZikw,La Boulangerie,4.0,11375,503,$$
11,FTMN9gexnMk6LdvEj8ZaRQ,Sushi Yasu,4.0,11375,474,$$
12,Oth2wFj3kjc8PvqVoXlBxg,Dirty Pierre's,4.0,11375,422,$$
13,U7aH5Sy4Z5QfEpzeccz56w,Pahal Zan,4.5,11375,266,$$
14,4CN1VGt2KbFKYvCMBfYg8Q,Red Pipe Cafe,4.0,11375,433,$$
15,S2cWAHIk9SK9151Dosclqw,Eddie's Sweet Shop,4.0,11375,836,$
16,INZcDQWT57NBmtCg6kYFAw,Silk Cakes,4.5,11375,277,$$
17,qixCJxFFrsthp8mgCy1_Zg,Keuka Kafe a Wine Bar,4.5,11375,298,$$
18,gr3wUszE1972q0GBkmwEXQ,Bangkok Cuisine,4.0,11375,382,$$
19,nX_k1CgS4DHcsNg9aeCFQQ,Kissfish,4.0,11375,180,$$
0,JlFbaMbMzsu7FA307mUIqg,JoJu,4.5,11373,1594,$
1,fRO4Fwe5uRAajMcTwLbVkA,Ayada Thai,4.0,11373,1131,$$
2,19o6iblcJvz2hdPouYhXgg,Zum Stammtisch,4.0,11385,446,$$
3,1ubEg-rrSE8IWXl6lJzIGw,Nur Thai,4.0,11374,515,$$
4,22CRLIEfJWIO-8RjEiecAg,Akino,4.5,11373,573,$$
5,QH3VbBAf7MlePoaipxT4pA,Taqueria Kermes,4.0,11385,388,$$
6,INZcDQWT57NBmtCg6kYFAw,Silk Cakes,4.5,11375,277,$$
7,T0PoX_xMmAafeEPue_AggA,Carlo's Pizza,4.5,11379,146,$
8,Zx44jCgDv1TwKMGzcXajIQ,Taste Good Malaysian Cuisine,4.0,11373,676,$$
9,3XhcvunKBpGoh-3fDBZ01w,Mahalo New York Bakery,4.5,11385,151,$$
10,x7Y30Y_LUMuDRBejmNRrCQ,Patacon Pisao,4.0,11373,390,$
11,A0GVSLdYCEIr-yLZnqhJkg,Marani,4.5,11374,238,$$
12,0L03onqNwxWLrbb_FCK79A,SriPraPhai Thai Restaurant,4.0,11377,2298,$$
13,My17Ud2T_tXy_9ND9aezpQ,BlackSea Fish & Grill,4.0,11374,337,$$$
14,L9n68f-cdk7RMQvRJvC6bA,Spice Kitchen,4.5,11378,180,$$
15,02sUerL13Wt4Ii2-kDzlow,Rosa's Pizza,4.0,11378,374,$
16,qIOdughNii7-OW88IFtPQw,Rosa's Pizza,4.5,11385,248,$
17,AkRdoWYv2QmsXD9LSWl2zw,Dinerbar,4.0,11374,448,$$
18,9kCcNKe7z9GZFU3NhkoExA,Julia's,4.5,11385,200,$$
19,m2_ZNFos5ugAwe8ft8eaEw,Eim Khao Mun Kai Elmhurst,4.5,11373,393,$
0,QH3VbBAf7MlePoaipxT4pA,Taqueria Kermes,4.0,11385,388,$$
1,19o6iblcJvz2hdPouYhXgg,Zum Stammtisch,4.0,11385,446,$$
2,3XhcvunKBpGoh-3fDBZ01w,Mahalo New York Bakery,4.5,11385,151,$$
3,9kCcNKe7z9GZFU3NhkoExA,Julia's,4.5,11385,200,$$
4,Py_oBQpNR8kMI3GbH-71Yg,Ltauha Restaurant,4.5,11385,357,$$
5,zMqPylWzIIPCQtBTosp0tg,Norma's Corner Shoppe,4.5,11385,272,$
6,qIOdughNii7-OW88IFtPQw,Rosa's Pizza,4.5,11385,248,$
7,86d1dsvm9dyARtaAQmjfUg,Rudy's Pastry Shop,4.5,11385,216,$
8,RtfjlBlSUizdQp9_k3_wHg,Nicandra's,4.5,11237,175,$$
9,JlFbaMbMzsu7FA307mUIqg,JoJu,4.5,11373,1594,$
10,EsHcyOLHaK76bQuU7bwiTw,Tony's Pizzeria & Restaurant,4.5,11237,279,$
11,kn7uzFOmLsePDXlN49qYwQ,Newyorktitlan,4.5,11237,115,$$
12,jk1czy1OiwpEBlWxM8wDlw,Buttah,5.0,11385,104,$$
13,NSGPfjlCKJpUVnecoERNJA,L'imprimerie,4.5,11237,161,$$
14,yjAhpQ8eNM9X8FdAPXTiTA,Super  Pollo  Restaurant,4.0,11385,207,$$
15,Scs2L-4imyt_lorJ6biFKA,While In Kathmandu,4.5,11385,125,$
16,9Zv7Xu380q2rzPSLEXX0Xg,Joe's Restaurant,4.0,11385,190,$$
17,YfT8DmdNyJ6PQhXHEvK6Ew,The Factory Bar & Restaurant,4.5,11385,115,$$
18,6AgpmRu1zjO_eNhoMhTE-A,Hard Times Christmas Liquors at the Sunset bar,4.0,11237,359,$$
19,eN8Cmf0Vxucyg02NyP7mbw,Father Knows Best,4.0,11207,290,$$
0,relypF1H2j_ptdgmmAmPSA,Boardwalk Pizza,4.5,11692,133,$
1,hMWo5pJqSYTcc9dNmR1QMg,Tacoway Beach,4.0,11693,240,$
2,edLi09LmjWXgL1NOCJ4qjA,Bungalow Bar,4.0,11693,446,$$
4,_dufzQFXYt_NYgAqUjr-uw,The Rock NYC,4.5,11693,70,$$
5,Eu0yHABc9MeJJMUx700a5w,Uma's,4.0,11693,200,$$
6,TDIcuWKcv2sl34oK5eOXAQ,Rockaway Beach Surf Club,4.0,11693,129,$
7,URflNuIV5PJZm4LcNACBPQ,Thai Rock,3.5,11693,335,$$
8,71KPq7avHxrSwP3NBWBG_w,Whit's End,3.5,11694,230,$$
9,KNHs9DqwaLobo1xGe9HZBg,Goody's BBQ Chicken and Ribs,4.0,11692,72,$$
10,18SaER8etYVDPlf9hS5Jvw,Rippers,3.5,11693,111,$$
11,UJL5YvIP8cvP_xRm3aWRvg,Rockaway Roasters,4.0,11694,107,$$
13,5_td12Bpe3Rk6DVVvgZDTw,Rockaway Beach Bakery,4.5,11693,44,$$
14,9GmFi1KfdSX6fz9q_vq_uQ,Connolly's Bar,4.0,11693,64,$
15,BuoZEYr6Y8o_fX2xs060SA,Elegante Restaurant,4.0,11693,82,$
18,YFi-xsvlwg2Pnw_yOL0DKA,Sayra's Wine Bar,4.0,11693,72,$$
19,l0cAtslgTykg9QDqCjBL2w,Mara’s Ice Cream Parlor,4.5,11693,24,$
0,edLi09LmjWXgL1NOCJ4qjA,Bungalow Bar,4.0,11693,446,$$
1,hMWo5pJqSYTcc9dNmR1QMg,Tacoway Beach,4.0,11693,240,$
3,_dufzQFXYt_NYgAqUjr-uw,The Rock NYC,4.5,11693,70,$$
4,Eu0yHABc9MeJJMUx700a5w,Uma's,4.0,11693,200,$$
5,TDIcuWKcv2sl34oK5eOXAQ,Rockaway Beach Surf Club,4.0,11693,129,$
6,URflNuIV5PJZm4LcNACBPQ,Thai Rock,3.5,11693,335,$$
7,s4FX5HfMZw4yLd2Ik52jvw,Cuisine By Claudette,4.5,11694,132,$$
8,71KPq7avHxrSwP3NBWBG_w,Whit's End,3.5,11694,230,$$
9,relypF1H2j_ptdgmmAmPSA,Boardwalk Pizza,4.5,11692,133,$
10,b6wxs879ZqIfni-K0PPTnA,Caracas Arepa Bar,4.0,11694,143,$$
11,UJL5YvIP8cvP_xRm3aWRvg,Rockaway Roasters,4.0,11694,107,$$
13,9GmFi1KfdSX6fz9q_vq_uQ,Connolly's Bar,4.0,11693,64,$
14,VvKuQukgvHyiogHeWxU39g,Coastal Frozen Yogurt,5.0,11694,29,$$
15,18SaER8etYVDPlf9hS5Jvw,Rippers,3.5,11693,111,$$
16,5_td12Bpe3Rk6DVVvgZDTw,Rockaway Beach Bakery,4.5,11693,44,$$
17,BuoZEYr6Y8o_fX2xs060SA,Elegante Restaurant,4.0,11693,82,$
18,hul0NZyGfsLFFVVZlMjgRA,Belle Harbor Steak House,4.0,11694,90,$$
0,7_t9wAHVmPIBgchCDSuAVg,Pico,4.5,11694,302,$$
1,s4FX5HfMZw4yLd2Ik52jvw,Cuisine By Claudette,4.5,11694,132,$$
2,hul0NZyGfsLFFVVZlMjgRA,Belle Harbor Steak House,4.0,11694,90,$$
3,b6wxs879ZqIfni-K0PPTnA,Caracas Arepa Bar,4.0,11694,143,$$
4,VvKuQukgvHyiogHeWxU39g,Coastal Frozen Yogurt,5.0,11694,29,$$
5,rn5GuQjcmapiRU1uvDuifg,O'Sake Japanese Restaurant,4.0,11694,62,$$
6,71KPq7avHxrSwP3NBWBG_w,Whit's End,3.5,11694,230,$$
7,jl8OVWx5XYUk5LbRoMy8fQ,Ciro's Pastry Shop,4.0,11694,36,$$
10,o37p7OgRiAW_OiWgTFdGeg,Tiberio Dimare Restaurant,4.0,11694,37,$$$
12,UtknyDJ_DPut-FKRqs0wpQ,Royal Grill Halal Food,5.0,10018,323,$
13,S6r0P0PItA9EYHV1nCiQgg,Mysttik Masaala,4.5,10022,361,$
14,dT8S4wX4N2Asnd6p_CLSig,Community House - Rockaway Beach,3.5,11694,147,$$
15,kPWiM9tdCgp7z_iWs9suDg,Rockaway Bagels,4.0,11694,40,$
17,U3Ueh2bHtp3DLjrdc5w5fQ,Remi Flower & Coffee,4.5,10017,235,$$
18,o0fASE2gYWTYDECrXbnMNw,The Wharf Bar & Grill,2.5,11694,155,$$
19,7KN1q3ssjWoEnT_ggW09IA,King Souvlaki,4.5,11106,270,$
0,VgXNaUKNFW2ibLU9LkuGjg,Lindenwood Diner & Restaurant,4.0,11208,288,$$
1,5VVIjZOx_WRvHyXao_yffg,Pizza Studio,4.0,11239,71,$
2,jVYyth-tq-o9o6T54oAWOA,The Ozone Diner,4.0,11414,236,$$
3,GTYn-iP81HKVKl6FGT0_Cw,Smashburger,3.5,11239,177,$$
4,gWE6WkBoC46dIRSMygHoPg,Cachapas Brooklyn,4.5,11207,94,$
5,MVeGGey8vBHK5o5-sRU-RQ,Outback Steakhouse,3.0,11239,295,$$
6,w90E5FLWPedqh1NOFOuXbw,Red Lobster,2.5,11239,317,$$
7,NmM6x6fSdVRSujoLYT1_tA,Policano's Italian Sausage,5.0,11414,39,$
8,KrbzIWxERBbQ6BCpSV-9og,The Local Press,4.5,11417,144,$$
9,tj2hUmq3mPYKs_NnzSu7_g,Olive Garden Italian Restaurant,2.5,11239,267,$$
10,XD9XiCUvbvCt7laocvAadw,Hana Asian Bistro,4.0,11417,194,$$
12,oH58h122Jpv47pqXhL9p_Q,Original Pizza,4.0,11236,113,$
13,k-voh5qVtIlki3fL8EtqIg,IHOP,3.5,11207,111,$$
14,BU136u2H8dlccMSWgksCwg,La Villa Pizzeria,3.5,11414,236,$$
15,6JPEtl_q1KO0B1navU3VYQ,Fusion East,3.0,11239,193,$$
16,evBdhciqQRomxzFsGmeACg,Romeo's Pizzeria,4.0,11417,104,$
17,EwZ9Xnx35rxpx2cnt2Y91g,Uluangies Hawaiian Shave Ice,5.0,11208,12,$
18,1GnRQ4jyz9STASHI96YmYQ,Kawaii Sushi,3.5,11414,76,$$
19,5aYCw5FVXqWJ3U28jPj7Dg,Angela's Pizzeria,4.5,11208,47,$
0,lgADAHF0ogzM8v06LclpOg,Kennedy's Restaurant,3.5,11697,91,$$$
2,ow_2FOPRwkhFsvMzPbO6kQ,Clemente's Maryland Crabhouse,3.5,11235,377,$$
3,n9VnzimWNmVtv3zlc7KFlw,Jordan's Lobster Dock,3.5,11235,226,$$
6,4pNgTzw8Ru4bW7hXAeO6eA,La Vue,3.5,11235,133,$$$$
7,UtknyDJ_DPut-FKRqs0wpQ,Royal Grill Halal Food,5.0,10018,323,$
8,6c5jmCgWThXLrywOYrg0rw,The Bayhouse,3.0,11697,41,$$
9,OPnrhymSY1RNGkf5WHF40A,Breezy Dogs Food Truck,4.5,11697,19,$
10,U3Ueh2bHtp3DLjrdc5w5fQ,Remi Flower & Coffee,4.5,10017,235,$$
11,eeGQN9X96QSeg7HCwhOK1w,Gerritsen Beach Bagels,4.0,11229,43,$
12,7KN1q3ssjWoEnT_ggW09IA,King Souvlaki,4.5,11106,270,$
13,qs5aBgcT2v1BFlW-XqQS0Q,Biryani Cart,3.5,10003,546,$
14,AyRkC5wo2aD0PMouTMPQPQ,The Sugar Bowl,4.0,11697,12,$
16,Lr230G6cD9W1ah-ITcP89A,TGI Fridays,2.0,11235,491,$$
17,Rejjyv37job8SfGBKxG5cw,Victoria Pizzeria,4.0,11229,36,$
18,HUSbdxCau6rw1eIyYvdsHQ,The Gather Inn Again,4.0,11229,31,$$
0,byijh-1_NEYYJIXG8uemJg,Luigi's Restaurant & Bar,4.0,11040,608,$$
1,roSAq0cm47C3eqDqrSq9ow,Café 1 of a Kind,4.0,11362,689,$$
2,5VMaxD9JBGZTqacKU6yCSw,Peter Luger Steak House,4.0,11021,1098,$$$$
3,ldRoVlDZmzWUtmJMtsyalQ,Lima 33 Restaurant,4.0,11362,395,$$
4,sbUSms-JHodarRfxNmuqlQ,Little Dumpling,4.0,11362,627,$$
5,4QztwpKtBZjtYXNRc1U2ZA,Torigo Japanese Restaurant,4.5,11001,326,$$
6,FoXPtrmgnbWf2RhUrzF4jA,Santoor Indian Restaurant,4.0,11004,309,$$
7,YUVlU2mhmzCzcTQTSnt61Q,Iavarone Bros Quality Foods,4.5,11040,213,$$
8,axVd2dHUP_KZvWxVdJdv7g,Queens County Farm Museum,4.0,11004,220,$
9,vA0k0TTOA41VFOmenGjJTg,Galo Tavern 18,3.5,11040,374,$$
10,VY2d-6uFik4F6yGwQYi6TA,Ralph's Famous Italian Ices,4.5,11004,112,$
11,xB62Twmbu1msCizIgkSoSg,Shake Shack,4.0,11040,281,$$
12,X5dd1L7DTSV_hb3LhmhZQA,Hand Rolled Bagels,4.0,11040,221,$
13,k5FuCEiWyrwbRqB6ZZh0Dw,Toskana Pizzeria Restaurant,4.5,11362,201,$$
14,7-n32xMWRYbJpy-pVm132Q,La Baraka Restaurant,4.5,11362,147,$$$
15,qDzj7XJ5T49ln0y9LURHhg,Crabtree's Restaurant,4.5,11001,215,$$
16,hcMoQDajkgihtGgNwL7k6w,K Pacho,3.0,11040,648,$$
17,w_o8gsWgic_jr4bYn46hWg,Moonstone,4.0,11021,239,$$$
18,rtZtV3Pzstm7fBy4HzoAvg,Umberto's Pizzeria & Restaurant,4.0,11040,693,$$
19,ZKB1_LmMEzt7A0FxJ1p32g,Green Olive Pizza and Falafel,4.0,11040,121,$
0,sFHgP0dPwx1luZrqfJDckQ,Addys BBQ,4.0,11003,164,$$
1,gD8O-H5OI5SdysZsbmWGig,A Live Kitchen,4.5,11413,69,$$
2,wTlEh4QMyrkIlEakEgpGHA,West Bar & Lounge,4.0,11413,98,$$
3,MfO-RVlhi9DjpB4KaEVxwg,Cara Mia Restaurant,4.5,11427,193,$$
4,I-kONk_Y_0L6_L5urN-JQg,Gaby's Pizza,3.5,11423,433,$
5,76U221_Vj7VyIE13ghT2ag,The Halal Bros of NY,4.0,11426,199,$
6,SfB-k41gTR7nrEqWPHf_ng,Caribbean Delights,4.0,11428,118,$
7,kxj7TPtJY2zbEjGV0PYfAA,Le Bon Pain Bakery,4.0,11428,96,$
8,rZh-JHEqaK6EesZexrpQFQ,Rice & Beans Restaurant,4.5,11413,125,$
9,fz11TorjE25gjWRIULivzQ,Brooklyn Wing House,3.5,11411,63,$$
10,jmcz1-H-p3R5SEnhc9jORg,Curry on Pizza,4.0,11001,145,$$
11,n2Dddm0GzlrIkmg56fV-fg,La P'tite Baguette Shop,4.5,11411,18,$
12,Hm3V6860C9xk11AQIUx7aQ,Eddie D's Pizzeria,4.5,11580,46,$
13,N43EPJe3yDRvhMAvUYH7aQ,Chef B's Restaurant,4.0,11580,120,$$
14,7tYocSBJ5ybCmcLMvFhSOg,Jamaica Breeze Restaurant,4.0,11413,92,$$
15,5Uxgo1hIzZNPPGmh40AGWQ,Rajdhani Indian Restaurant,4.0,11427,153,$$
16,zVI_spuYwXiso7nyf_Fj9Q,New China Dragon Kitchen,4.5,11003,28,$
17,M4VehPIz4OzKcbMD56AHNQ,Pa-Nash Eurosoul,4.0,11422,176,$$
18,cfedrwwAfrAMJ91lUqG5LQ,Caribbean Soul Rooftoop Restaurant & Lounge,3.5,11422,136,$$
19,d-3iSxCYj8i5bvivBgf_kQ,Mateus Bar & Restaurant,4.0,11428,81,$$
0,fdiQ0DmD4sfcwGQTHEanog,The Door,3.5,11434,810,$$
1,gD8O-H5OI5SdysZsbmWGig,A Live Kitchen,4.5,11413,69,$$
2,wTlEh4QMyrkIlEakEgpGHA,West Bar & Lounge,4.0,11413,98,$$
3,M4VehPIz4OzKcbMD56AHNQ,Pa-Nash Eurosoul,4.0,11422,176,$$
4,7tYocSBJ5ybCmcLMvFhSOg,Jamaica Breeze Restaurant,4.0,11413,92,$$
5,cfedrwwAfrAMJ91lUqG5LQ,Caribbean Soul Rooftoop Restaurant & Lounge,3.5,11422,136,$$
6,CfJvKDmmsj7zHX5J077byA,Lucky Boy Restaurant,4.5,11559,143,$$
7,QAayOEupYT_5eHLB04xKKA,Smoke BBQ Pit,3.0,11434,206,$$
8,s-UpHCoIkj2BWWy6RjNkrQ,Jamaican Flavors,3.5,11413,101,$$
9,QHIOjlUcFlb_n26s_UGFnQ,Henrica's Restaurant,3.0,11422,163,$$
10,9Vtv2DY1rFb8RmdWLhheKA,J & S Pizza,4.0,11422,59,$
11,OTJHU1JwzcClrdF1cqSj_w,Island Taste Restaurant & Lounge,3.0,11422,230,$$
12,MLyXUtNwujn0AfHWBHkxXw,N Y Fried Chicken,4.0,11434,35,$
13,sNxEWGeakwa3VsHDn9EvoA,Bayhouse Waterfront Bar and Grille,3.5,11422,193,$$
14,naDxq1k7ncfLqnHU2BPJKQ,Mario's Pizzeria,4.0,11422,48,$
15,Dqnwv_m3OqwNt39uCu95Kg,Spring Gardens Jamaican Restaurant,4.0,11413,41,$
16,C8l_BzSx1U5Ht8OIcxI8jg,Halal Bros Grill,4.5,11422,32,$
17,7KN1q3ssjWoEnT_ggW09IA,King Souvlaki,4.5,11106,270,$
18,OaZEhQDf4AVYDhyK3WuVjA,Deep Blue,3.0,11464,310,$$
0,M4VehPIz4OzKcbMD56AHNQ,Pa-Nash Eurosoul,4.0,11422,176,$$
1,gD8O-H5OI5SdysZsbmWGig,A Live Kitchen,4.5,11413,69,$$
2,CfJvKDmmsj7zHX5J077byA,Lucky Boy Restaurant,4.5,11559,143,$$
3,N43EPJe3yDRvhMAvUYH7aQ,Chef B's Restaurant,4.0,11580,120,$$
4,wTlEh4QMyrkIlEakEgpGHA,West Bar & Lounge,4.0,11413,98,$$
5,QHIOjlUcFlb_n26s_UGFnQ,Henrica's Restaurant,3.0,11422,163,$$
6,cfedrwwAfrAMJ91lUqG5LQ,Caribbean Soul Rooftoop Restaurant & Lounge,3.5,11422,136,$$
7,7tYocSBJ5ybCmcLMvFhSOg,Jamaica Breeze Restaurant,4.0,11413,92,$$
8,iBfIEBwhBBpM7WqcLlWAbg,Seeda Thai Restaurant,3.5,11580,173,$$
9,naDxq1k7ncfLqnHU2BPJKQ,Mario's Pizzeria,4.0,11422,48,$
10,C8l_BzSx1U5Ht8OIcxI8jg,Halal Bros Grill,4.5,11422,32,$
11,N4RciMOXIIue23t-PWj-mw,BJ's Restaurant & Brewhouse,3.0,11581,337,$$
12,sFHgP0dPwx1luZrqfJDckQ,Addys BBQ,4.0,11003,164,$$
13,Hm3V6860C9xk11AQIUx7aQ,Eddie D's Pizzeria,4.5,11580,46,$
14,9Vtv2DY1rFb8RmdWLhheKA,J & S Pizza,4.0,11422,59,$
15,OTJHU1JwzcClrdF1cqSj_w,Island Taste Restaurant & Lounge,3.0,11422,230,$$
16,sNxEWGeakwa3VsHDn9EvoA,Bayhouse Waterfront Bar and Grille,3.5,11422,193,$$
17,5x3oqYnMmlnMSLB_jEzwFA,Ali Baba's,4.0,11580,72,$
18,PMJ_HTolTDuplVPydhPB-A,Charlie Meaney's Bar & Grill,3.5,11580,86,$$
0,4QztwpKtBZjtYXNRc1U2ZA,Torigo Japanese Restaurant,4.5,11001,326,$$
1,byijh-1_NEYYJIXG8uemJg,Luigi's Restaurant & Bar,4.0,11040,608,$$
2,qDzj7XJ5T49ln0y9LURHhg,Crabtree's Restaurant,4.5,11001,215,$$
3,DEBtWelTYeMA3dAaq8YhVA,Swing the Teapot,4.0,11001,304,$$
4,76U221_Vj7VyIE13ghT2ag,The Halal Bros of NY,4.0,11426,199,$
5,fEE0V0Z0MYoM-_knLGBj1A,Sempre Fame Gourmet Grill & BBQ Catering,4.5,11001,246,$$
6,jmcz1-H-p3R5SEnhc9jORg,Curry on Pizza,4.0,11001,145,$$
7,2I0GExiJv27i_oi8b-te9Q,Hot Peppers,4.5,11364,191,$$
8,MfO-RVlhi9DjpB4KaEVxwg,Cara Mia Restaurant,4.5,11427,193,$$
9,SP10TBBFUtQwZVvXKdnDNw,Buttercooky Bakery,3.5,11001,497,$$
10,50Fl_LqDRpf_4lLd2ZbF8g,Hamza & Madina,4.0,11004,120,$
11,FoXPtrmgnbWf2RhUrzF4jA,Santoor Indian Restaurant,4.0,11004,309,$$
12,7g8kuHMbH2EcL7RkOap7EA,Usha Foods Inc,4.0,11004,152,$
13,xpW1GmI-IETWNGwMl11cBg,Mumbai Xpress,4.0,11004,157,$
14,axVd2dHUP_KZvWxVdJdv7g,Queens County Farm Museum,4.0,11004,220,$
15,X5dd1L7DTSV_hb3LhmhZQA,Hand Rolled Bagels,4.0,11040,221,$
16,rZh-JHEqaK6EesZexrpQFQ,Rice & Beans Restaurant,4.5,11413,125,$
17,Ta9ep0Vy9RI0uGHj1va-kA,Glow Thai and Japanese,4.0,11001,221,$$
18,fq2Jv_cgYNLGHyrRK53bAA,Pita Park,4.0,11001,152,$$
19,pdGm6cJVMoq1DUQsrgIIpQ,Floral Park Diner,4.0,11001,167,$$
0,2I0GExiJv27i_oi8b-te9Q,Hot Peppers,4.5,11364,191,$$
1,MfO-RVlhi9DjpB4KaEVxwg,Cara Mia Restaurant,4.5,11427,193,$$
2,ieOIBz6Gfqmwm1B0wUzh9g,Mama Lee,4.5,11364,466,$$
3,jxJ5cnJ4C4SkERebb4g1-w,The French Workshop,4.5,11361,846,$$
4,L6R0jz1YiaW-Mi8UW4ibFA,Hot Ginger,4.0,11364,216,$$
5,rZh-JHEqaK6EesZexrpQFQ,Rice & Beans Restaurant,4.5,11413,125,$
6,Y7cKrhINvxMtYGh5I_V60g,Press 195,4.0,11361,911,$$
7,I-kONk_Y_0L6_L5urN-JQg,Gaby's Pizza,3.5,11423,433,$
8,YCnGoJt8eZGUBrGucWTuKw,Chicken Lovers,4.0,11361,603,$$
9,W2Dj_3C2ySoXgg1SaGVj6g,Nippon Cha,4.0,11361,756,$$
10,bSdguSmgdkPBfmD0bPUYKg,Jane's Eatery,4.5,11361,248,$
11,zOidWChUejS-lHyd3Cv6ug,Greek Family Kitchen,4.0,11364,198,$$
12,DymuoD56_QaUQdRpZSiOEw,BCD Tofu House,4.0,11361,672,$$
13,6KzJ3JEOQ4QrVbrrRtBxQw,Avli The Little Greek Tavern,4.0,11361,796,$$
14,jLK1bJkvBAWEGrmigscn0w,Martha's Country Bakery,3.5,11361,1114,$$
15,5Uxgo1hIzZNPPGmh40AGWQ,Rajdhani Indian Restaurant,4.0,11427,153,$$
16,0zvo5YGRwC8FB7zwHi_Wig,Sushi You,4.0,11364,204,$$
17,76U221_Vj7VyIE13ghT2ag,The Halal Bros of NY,4.0,11426,199,$
18,aBcQo4Xy-Lcf3JfVcn94XA,Mizumi,3.5,11362,1187,$$$
19,SfB-k41gTR7nrEqWPHf_ng,Caribbean Delights,4.0,11428,118,$
0,MfO-RVlhi9DjpB4KaEVxwg,Cara Mia Restaurant,4.5,11427,193,$$
1,2I0GExiJv27i_oi8b-te9Q,Hot Peppers,4.5,11364,191,$$
2,rZh-JHEqaK6EesZexrpQFQ,Rice & Beans Restaurant,4.5,11413,125,$
3,SfB-k41gTR7nrEqWPHf_ng,Caribbean Delights,4.0,11428,118,$
4,ieOIBz6Gfqmwm1B0wUzh9g,Mama Lee,4.5,11364,466,$$
5,I-kONk_Y_0L6_L5urN-JQg,Gaby's Pizza,3.5,11423,433,$
6,76U221_Vj7VyIE13ghT2ag,The Halal Bros of NY,4.0,11426,199,$
7,kxj7TPtJY2zbEjGV0PYfAA,Le Bon Pain Bakery,4.0,11428,96,$
8,L6R0jz1YiaW-Mi8UW4ibFA,Hot Ginger,4.0,11364,216,$$
9,jmcz1-H-p3R5SEnhc9jORg,Curry on Pizza,4.0,11001,145,$$
10,5Uxgo1hIzZNPPGmh40AGWQ,Rajdhani Indian Restaurant,4.0,11427,153,$$
11,d-3iSxCYj8i5bvivBgf_kQ,Mateus Bar & Restaurant,4.0,11428,81,$$
12,zOidWChUejS-lHyd3Cv6ug,Greek Family Kitchen,4.0,11364,198,$$
13,0zvo5YGRwC8FB7zwHi_Wig,Sushi You,4.0,11364,204,$$
14,hQSoqj7C19DJWwA0ZUKltw,Sweeterman's Pastries,5.0,11427,30,$
15,FoXPtrmgnbWf2RhUrzF4jA,Santoor Indian Restaurant,4.0,11004,309,$$
16,lMle2m4mVSaKzG-_n6LFLw,Osaka,3.5,11364,168,$$
17,1v6RxS1eKw5SevqNyh6Pjw,Chick In,3.5,11427,186,$$
18,axVd2dHUP_KZvWxVdJdv7g,Queens County Farm Museum,4.0,11004,220,$
19,50Fl_LqDRpf_4lLd2ZbF8g,Hamza & Madina,4.0,11004,120,$
0,MfO-RVlhi9DjpB4KaEVxwg,Cara Mia Restaurant,4.5,11427,193,$$
1,2I0GExiJv27i_oi8b-te9Q,Hot Peppers,4.5,11364,191,$$
2,SfB-k41gTR7nrEqWPHf_ng,Caribbean Delights,4.0,11428,118,$
3,rZh-JHEqaK6EesZexrpQFQ,Rice & Beans Restaurant,4.5,11413,125,$
4,kxj7TPtJY2zbEjGV0PYfAA,Le Bon Pain Bakery,4.0,11428,96,$
5,I-kONk_Y_0L6_L5urN-JQg,Gaby's Pizza,3.5,11423,433,$
6,76U221_Vj7VyIE13ghT2ag,The Halal Bros of NY,4.0,11426,199,$
7,jmcz1-H-p3R5SEnhc9jORg,Curry on Pizza,4.0,11001,145,$$
8,L6R0jz1YiaW-Mi8UW4ibFA,Hot Ginger,4.0,11364,216,$$
9,5Uxgo1hIzZNPPGmh40AGWQ,Rajdhani Indian Restaurant,4.0,11427,153,$$
10,d-3iSxCYj8i5bvivBgf_kQ,Mateus Bar & Restaurant,4.0,11428,81,$$
11,sFHgP0dPwx1luZrqfJDckQ,Addys BBQ,4.0,11003,164,$$
12,zOidWChUejS-lHyd3Cv6ug,Greek Family Kitchen,4.0,11364,198,$$
13,hQSoqj7C19DJWwA0ZUKltw,Sweeterman's Pastries,5.0,11427,30,$
14,qJ7To7YclxiwFeh022Gozg,St. Best Jerk Spot,3.5,11429,84,$
15,gD8O-H5OI5SdysZsbmWGig,A Live Kitchen,4.5,11413,69,$$
16,DFxqKgVoJxYmKLIBxjpJLA,Chris & Sons Roti Shop and Bakery,4.5,11412,50,$
